category,level,outcome,outcome_level,n,Unnamed: 5
CC141,1,DD14,52,30,
CC141,1,DD14,48,30,
CC141,1,DD14,49,30,
CC141,1,DD14,53,20,
CC141,1,DD14,50,40,
CC141,1,DD14,54,10,
CC141,1,DD14,51,50,
CC141,1,DD14,45,5,
CC141,1,DD14,47,10,
CC141,1,DD14,46,5,
CC141,1,DD14,39.5,5,
CC141,1,DD14,38,5,
CC141,1,DD14,53.5,5,
CC141,1,DD14,55,5,
CC141,1,DD14,33,5,
CC141,1,DD14,49.5,5,
CC141,1,DD14,51.5,5,
CC141,1,DD14,52.5,5,
