category,level,outcome,outcome_level,n
CC142,1,DD14,48,10
CC142,1,DD14,54,5
CC142,1,DD14,51,20
CC142,1,DD14,45,5
CC142,1,DD14,42,5
CC142,1,DD14,0,5
CC142,1,DD14,49,5
CC142,1,DD14,53,5
CC142,1,DD14,50,10
CC142,1,DD14,46,5
CC142,1,DD14,52,10
CC142,1,DD14,38,5
CC142,1,DD14,47,5
CC142,1,DD14,45.5,5
CC142,1,DD14,43.5,5
CC142,1,DD14,51.5,5
CC142,1,DD14,52.5,5
