category,level,outcome,outcome_level,n,Unnamed: 5
CC145,1,DD14,50,5,
CC145,1,DD14,51,5,
CC145,1,DD14,50.3,5,
CC145,1,DD14,48,5,
CC145,1,DD14,55,5,
CC145,1,DD14,52,5,
CC145,1,DD14,49,5,
CC145,1,DD14,53,5,
CC145,1,DD14,47,5,
