category,level,outcome,outcome_level,n
CC391,0,DD13,3325,40
CC391,0,DD13,4135,40
CC391,0,DD13,2260,20
CC391,0,DD13,2655,20
CC391,0,DD13,3995,50
CC391,0,DD13,4006,10
CC391,0,DD13,3635,50
CC391,0,DD13,2985,20
CC391,0,DD13,3266,30
CC391,0,DD13,4565,10
CC391,0,DD13,4260,200
CC391,0,DD13,3806,10
CC391,0,DD13,1700,5
CC391,0,DD13,2550,50
CC391,0,DD13,1046,5
CC391,0,DD13,3694,20
CC391,0,DD13,4176,20
CC391,0,DD13,4130,260
CC391,0,DD13,2945,30
CC391,0,DD13,3020,180
CC391,0,DD13,3866,20
CC391,0,DD13,3538,20
CC391,0,DD13,5480,5
CC391,0,DD13,3845,50
CC391,0,DD13,3732,20
CC391,0,DD13,1900,20
CC391,0,DD13,2680,70
CC391,0,DD13,3355,50
CC391,0,DD13,2010,10
CC391,0,DD13,2140,20
CC391,0,DD13,3116,10
CC391,0,DD13,3935,40
CC391,0,DD13,2960,180
CC391,0,DD13,4335,20
CC391,0,DD13,3235,40
CC391,0,DD13,4245,20
CC391,0,DD13,2230,20
CC391,0,DD13,3206,5
CC391,0,DD13,4525,10
CC391,0,DD13,3365,40
CC391,0,DD13,3038,5
CC391,0,DD13,4380,140
CC391,0,DD13,3965,30
CC391,0,DD13,3379,5
CC391,0,DD13,2646,5
CC391,0,DD13,2490,60
CC391,0,DD13,3814,20
CC391,0,DD13,4205,10
CC391,0,DD13,1400,5
CC391,0,DD13,3551,5
CC391,0,DD13,3186,10
CC391,0,DD13,4530,80
CC391,0,DD13,1680,5
CC391,0,DD13,1865,5
CC391,0,DD13,4046,10
CC391,0,DD13,3588,20
CC391,0,DD13,2325,5
CC391,0,DD13,3452,20
CC391,0,DD13,3026,5
CC391,0,DD13,4510,90
CC391,0,DD13,3115,40
CC391,0,DD13,3824,20
CC391,0,DD13,3302,10
CC391,0,DD13,2963,5
CC391,0,DD13,2918,5
CC391,0,DD13,4140,210
CC391,0,DD13,4455,5
CC391,0,DD13,2452,5
CC391,0,DD13,1657,5
CC391,0,DD13,4235,30
CC391,0,DD13,4280,170
CC391,0,DD13,4128,5
CC391,0,DD13,1595,5
CC391,0,DD13,2070,10
CC391,0,DD13,2870,140
CC391,0,DD13,4922,5
CC391,0,DD13,3715,60
CC391,0,DD13,2580,40
CC391,0,DD13,2620,60
CC391,0,DD13,4960,20
CC391,0,DD13,4116,10
CC391,0,DD13,3942,10
CC391,0,DD13,4024,20
CC391,0,DD13,3125,40
CC391,0,DD13,3015,30
CC391,0,DD13,2915,30
CC391,0,DD13,3064,10
CC391,0,DD13,3902,20
CC391,0,DD13,3503,5
CC391,0,DD13,2720,80
CC391,0,DD13,3566,20
CC391,0,DD13,2812,5
CC391,0,DD13,4345,10
CC391,0,DD13,2880,140
CC391,0,DD13,2600,90
CC391,0,DD13,2800,160
CC391,0,DD13,3248,20
CC391,0,DD13,4520,80
CC391,0,DD13,3778,20
CC391,0,DD13,1920,20
CC391,0,DD13,3544,20
CC391,0,DD13,3336,30
CC391,0,DD13,4538,5
CC391,0,DD13,3474,20
CC391,0,DD13,4058,10
CC391,0,DD13,3262,10
CC391,0,DD13,3665,70
CC391,0,DD13,3545,60
CC391,0,DD13,3477,5
CC391,0,DD13,4255,20
CC391,0,DD13,4358,5
CC391,0,DD13,4158,10
CC391,0,DD13,3548,20
CC391,0,DD13,4146,5
CC391,0,DD13,730,5
CC391,0,DD13,2534,5
CC391,0,DD13,3864,10
CC391,0,DD13,3454,20
CC391,0,DD13,3334,20
CC391,0,DD13,3865,40
CC391,0,DD13,2708,5
CC391,0,DD13,2940,170
CC391,0,DD13,3925,40
CC391,0,DD13,4420,120
CC391,0,DD13,3894,10
CC391,0,DD13,3638,20
CC391,0,DD13,4970,30
CC391,0,DD13,2538,5
CC391,0,DD13,2345,5
CC391,0,DD13,3438,20
CC391,0,DD13,2570,60
CC391,0,DD13,3434,30
CC391,0,DD13,3268,20
CC391,0,DD13,4390,120
CC391,0,DD13,3476,20
CC391,0,DD13,4086,20
CC391,0,DD13,5625,5
CC391,0,DD13,3475,80
CC391,0,DD13,2300,40
CC391,0,DD13,3964,20
CC391,0,DD13,3918,20
CC391,0,DD13,3625,70
CC391,0,DD13,4215,20
CC391,0,DD13,3840,420
CC391,0,DD13,3188,5
CC391,0,DD13,3484,30
CC391,0,DD13,3745,50
CC391,0,DD13,2672,5
CC391,0,DD13,3256,10
CC391,0,DD13,3618,20
CC391,0,DD13,4720,50
CC391,0,DD13,3882,10
CC391,0,DD13,3746,20
CC391,0,DD13,3284,20
CC391,0,DD13,3446,20
CC391,0,DD13,2760,100
CC391,0,DD13,2450,40
CC391,0,DD13,2403,5
CC391,0,DD13,3674,20
CC391,0,DD13,3515,50
CC391,0,DD13,4830,50
CC391,0,DD13,4125,40
CC391,0,DD13,4056,20
CC391,0,DD13,2310,30
CC391,0,DD13,3678,40
CC391,0,DD13,3362,20
CC391,0,DD13,3804,20
CC391,0,DD13,2710,90
CC391,0,DD13,2458,5
CC391,0,DD13,2798,5
CC391,0,DD13,3505,50
CC391,0,DD13,3435,50
CC391,0,DD13,2440,40
CC391,0,DD13,3682,30
CC391,0,DD13,4710,40
CC391,0,DD13,4360,140
CC391,0,DD13,3472,20
CC391,0,DD13,3170,310
CC391,0,DD13,4078,20
CC391,0,DD13,4714,5
CC391,0,DD13,1880,20
CC391,0,DD13,4670,40
CC391,0,DD13,3244,20
CC391,0,DD13,2997,5
CC391,0,DD13,2694,5
CC391,0,DD13,3055,40
CC391,0,DD13,4410,100
CC391,0,DD13,3744,20
CC391,0,DD13,4275,30
CC391,0,DD13,3716,20
CC391,0,DD13,2539,5
CC391,0,DD13,2275,5
CC391,0,DD13,5130,5
CC391,0,DD13,3868,20
CC391,0,DD13,3405,40
CC391,0,DD13,1664,5
CC391,0,DD13,1567,5
CC391,0,DD13,4920,20
CC391,0,DD13,2322,5
CC391,0,DD13,4035,40
CC391,0,DD13,2605,5
CC391,0,DD13,3282,20
CC391,0,DD13,3456,20
CC391,0,DD13,4478,5
CC391,0,DD13,3298,20
CC391,0,DD13,2696,5
CC391,0,DD13,4490,90
CC391,0,DD13,3556,20
CC391,0,DD13,4900,40
CC391,0,DD13,3062,10
CC391,0,DD13,4004,20
CC391,0,DD13,3506,20
CC391,0,DD13,4452,5
CC391,0,DD13,3095,40
CC391,0,DD13,2818,5
CC391,0,DD13,3794,20
CC391,0,DD13,4108,10
CC391,0,DD13,2455,5
CC391,0,DD13,3774,20
CC391,0,DD13,4810,30
CC391,0,DD13,2370,40
CC391,0,DD13,3426,20
CC391,0,DD13,3105,30
CC391,0,DD13,4214,10
CC391,0,DD13,2640,90
CC391,0,DD13,3118,10
CC391,0,DD13,4590,60
CC391,0,DD13,3616,20
CC391,0,DD13,2779,5
CC391,0,DD13,4282,5
CC391,0,DD13,3598,20
CC391,0,DD13,4630,50
CC391,0,DD13,3825,60
CC391,0,DD13,2705,10
CC391,0,DD13,3155,30
CC391,0,DD13,3361,5
CC391,0,DD13,2813,5
CC391,0,DD13,3172,10
CC391,0,DD13,3726,20
CC391,0,DD13,3292,5
CC391,0,DD13,4415,10
CC391,0,DD13,4322,5
CC391,0,DD13,3986,20
CC391,0,DD13,820,5
CC391,0,DD13,2083,5
CC391,0,DD13,2718,5
CC391,0,DD13,2976,5
CC391,0,DD13,2662,5
CC391,0,DD13,4745,10
CC391,0,DD13,1955,5
CC391,0,DD13,4126,20
CC391,0,DD13,3048,10
CC391,0,DD13,3482,20
CC391,0,DD13,4558,5
CC391,0,DD13,5150,5
CC391,0,DD13,3044,10
CC391,0,DD13,3654,20
CC391,0,DD13,3536,20
CC391,0,DD13,3018,20
CC391,0,DD13,2925,30
CC391,0,DD13,1510,5
CC391,0,DD13,1200,5
CC391,0,DD13,4944,5
CC391,0,DD13,4005,40
CC391,0,DD13,4048,10
CC391,0,DD13,5280,5
CC391,0,DD13,3152,20
CC391,0,DD13,3628,20
CC391,0,DD13,3985,50
CC391,0,DD13,2436,5
CC391,0,DD13,3314,10
CC391,0,DD13,4524,5
CC391,0,DD13,1281,5
CC391,0,DD13,4174,5
CC391,0,DD13,3338,20
CC391,0,DD13,3005,20
CC391,0,DD13,4472,5
CC391,0,DD13,3402,20
CC391,0,DD13,3684,20
CC391,0,DD13,4204,5
CC391,0,DD13,3514,20
CC391,0,DD13,2635,10
CC391,0,DD13,4580,70
CC391,0,DD13,3098,10
CC391,0,DD13,3898,20
CC391,0,DD13,3974,10
CC391,0,DD13,4505,10
CC391,0,DD13,3126,5
CC391,0,DD13,3629,5
CC391,0,DD13,3385,60
CC391,0,DD13,4648,5
CC391,0,DD13,3376,20
CC391,0,DD13,3884,20
CC391,0,DD13,3076,10
CC391,0,DD13,4760,50
CC391,0,DD13,3332,20
CC391,0,DD13,5710,5
CC391,0,DD13,3306,10
CC391,0,DD13,3741,5
CC391,0,DD13,4615,5
CC391,0,DD13,1970,10
CC391,0,DD13,4840,30
CC391,0,DD13,2982,5
CC391,0,DD13,3872,20
CC391,0,DD13,2700,110
CC391,0,DD13,2320,30
CC391,0,DD13,4164,5
CC391,0,DD13,3754,20
CC391,0,DD13,3676,30
CC391,0,DD13,2520,50
CC391,0,DD13,1550,5
CC391,0,DD13,2895,30
CC391,0,DD13,4192,5
CC391,0,DD13,3594,20
CC391,0,DD13,3396,20
CC391,0,DD13,3265,50
CC391,0,DD13,2560,60
CC391,0,DD13,3175,50
CC391,0,DD13,5055,5
CC391,0,DD13,3768,20
CC391,0,DD13,1903,5
CC391,0,DD13,1610,5
CC391,0,DD13,3388,20
CC391,0,DD13,3835,50
CC391,0,DD13,3114,20
CC391,0,DD13,4276,5
CC391,0,DD13,5080,5
CC391,0,DD13,3162,20
CC391,0,DD13,4095,30
CC391,0,DD13,4055,20
CC391,0,DD13,3478,20
CC391,0,DD13,3132,10
CC391,0,DD13,4485,10
CC391,0,DD13,3994,20
CC391,0,DD13,2183,5
CC391,0,DD13,2590,60
CC391,0,DD13,2962,5
CC391,0,DD13,3608,20
CC391,0,DD13,4954,5
CC391,0,DD13,3058,10
CC391,0,DD13,2060,20
CC391,0,DD13,4610,50
CC391,0,DD13,3083,5
CC391,0,DD13,3926,10
CC391,0,DD13,2932,5
CC391,0,DD13,1990,10
CC391,0,DD13,3144,10
CC391,0,DD13,4038,10
CC391,0,DD13,4084,5
CC391,0,DD13,3234,20
CC391,0,DD13,4224,10
CC391,0,DD13,3056,10
CC391,0,DD13,2770,100
CC391,0,DD13,3016,20
CC391,0,DD13,4690,50
CC391,0,DD13,3595,60
CC391,0,DD13,2525,5
CC391,0,DD13,3296,20
CC391,0,DD13,2565,10
CC391,0,DD13,2715,10
CC391,0,DD13,3276,20
CC391,0,DD13,3014,10
CC391,0,DD13,3658,20
CC391,0,DD13,3378,20
CC391,0,DD13,3552,20
CC391,0,DD13,3885,50
CC391,0,DD13,4925,5
CC391,0,DD13,2624,5
CC391,0,DD13,4395,10
CC391,0,DD13,3264,20
CC391,0,DD13,4792,5
CC391,0,DD13,3374,20
CC391,0,DD13,2457,5
CC391,0,DD13,4575,5
CC391,0,DD13,3156,20
CC391,0,DD13,2660,70
CC391,0,DD13,2420,40
CC391,0,DD13,2911,5
CC391,0,DD13,3316,20
CC391,0,DD13,3436,20
CC391,0,DD13,3815,50
CC391,0,DD13,2795,30
CC391,0,DD13,3736,10
CC391,0,DD13,4375,20
CC391,0,DD13,2609,5
CC391,0,DD13,3394,20
CC391,0,DD13,4185,30
CC391,0,DD13,2095,5
CC391,0,DD13,3975,50
CC391,0,DD13,3448,20
CC391,0,DD13,3708,20
CC391,0,DD13,4540,70
CC391,0,DD13,2270,20
CC391,0,DD13,3412,20
CC391,0,DD13,2130,20
CC391,0,DD13,3822,10
CC391,0,DD13,4175,30
CC391,0,DD13,2400,40
CC391,0,DD13,2675,5
CC391,0,DD13,3035,30
CC391,0,DD13,3286,20
CC391,0,DD13,4805,5
CC391,0,DD13,3366,30
CC391,0,DD13,3424,30
CC391,0,DD13,3,5
CC391,0,DD13,3138,10
CC391,0,DD13,3998,20
CC391,0,DD13,4356,10
CC391,0,DD13,38,5
CC391,0,DD13,465,5
CC391,0,DD13,3318,20
CC391,0,DD13,2805,20
CC391,0,DD13,2040,10
CC391,0,DD13,3686,30
CC391,0,DD13,4820,30
CC391,0,DD13,2848,5
CC391,0,DD13,4015,40
CC391,0,DD13,5396,5
CC391,0,DD13,3088,10
CC391,0,DD13,4145,30
CC391,0,DD13,3992,10
CC391,0,DD13,3496,30
CC391,0,DD13,1250,5
CC391,0,DD13,3065,20
CC391,0,DD13,3154,10
CC391,0,DD13,4178,10
CC391,0,DD13,3564,20
CC391,0,DD13,1690,5
CC391,0,DD13,3802,10
CC391,0,DD13,4338,5
CC391,0,DD13,2105,5
CC391,0,DD13,1758,5
CC391,0,DD13,4306,10
CC391,0,DD13,2025,5
CC391,0,DD13,2335,5
CC391,0,DD13,2480,40
CC391,0,DD13,2235,5
CC391,0,DD13,4750,50
CC391,0,DD13,3688,20
CC391,0,DD13,4075,40
CC391,0,DD13,3834,10
CC391,0,DD13,3225,50
CC391,0,DD13,2865,20
CC391,0,DD13,3862,10
CC391,0,DD13,2125,5
CC391,0,DD13,4870,30
CC391,0,DD13,2935,30
CC391,0,DD13,3932,10
CC391,0,DD13,3335,50
CC391,0,DD13,4156,5
CC391,0,DD13,2836,5
CC391,0,DD13,2947,5
CC391,0,DD13,4800,50
CC391,0,DD13,3876,20
CC391,0,DD13,3254,20
CC391,0,DD13,2553,5
CC391,0,DD13,1912,5
CC391,0,DD13,1850,5
CC391,0,DD13,3054,10
CC391,0,DD13,4336,5
CC391,0,DD13,2765,20
CC391,0,DD13,2495,10
CC391,0,DD13,4316,10
CC391,0,DD13,4432,5
CC391,0,DD13,4294,10
CC391,0,DD13,2611,5
CC391,0,DD13,2178,5
CC391,0,DD13,2939,5
CC391,0,DD13,2855,30
CC391,0,DD13,2350,30
CC391,0,DD13,2736,5
CC391,0,DD13,4082,5
CC391,0,DD13,2927,5
CC391,0,DD13,2020,10
CC391,0,DD13,3428,10
CC391,0,DD13,3685,50
CC391,0,DD13,1710,5
CC391,0,DD13,2854,5
CC391,0,DD13,5185,5
CC391,0,DD13,4016,20
CC391,0,DD13,4514,5
CC391,0,DD13,2905,30
CC391,0,DD13,2504,5
CC391,0,DD13,3748,20
CC391,0,DD13,3842,20
CC391,0,DD13,2874,5
CC391,0,DD13,3603,5
CC391,0,DD13,4072,10
CC391,0,DD13,3288,20
CC391,0,DD13,3106,20
CC391,0,DD13,2195,5
CC391,0,DD13,3414,20
CC391,0,DD13,3668,20
CC391,0,DD13,3406,20
CC391,0,DD13,2941,5
CC391,0,DD13,2503,5
CC391,0,DD13,3812,20
CC391,0,DD13,2004,5
CC391,0,DD13,3529,5
CC391,0,DD13,4365,10
CC391,0,DD13,2802,5
CC391,0,DD13,3934,10
CC391,0,DD13,2917,5
CC391,0,DD13,2395,5
CC391,0,DD13,3572,20
CC391,0,DD13,3735,40
CC391,0,DD13,2665,5
CC391,0,DD13,3104,10
CC391,0,DD13,4295,20
CC391,0,DD13,3798,10
CC391,0,DD13,2859,5
CC391,0,DD13,3664,10
CC391,0,DD13,3922,10
CC391,0,DD13,4114,5
CC391,0,DD13,2250,30
CC391,0,DD13,2792,5
CC391,0,DD13,2510,40
CC391,0,DD13,2893,5
CC391,0,DD13,3569,5
CC391,0,DD13,4186,5
CC391,0,DD13,3904,20
CC391,0,DD13,4705,5
CC391,0,DD13,2735,20
CC391,0,DD13,4372,5
CC391,0,DD13,4752,5
CC391,0,DD13,2110,10
CC391,0,DD13,3765,60
CC391,0,DD13,3636,20
CC391,0,DD13,4894,5
CC391,0,DD13,4285,20
CC391,0,DD13,3698,20
CC391,0,DD13,3444,30
CC391,0,DD13,3356,20
CC391,0,DD13,2562,5
CC391,0,DD13,2975,30
CC391,0,DD13,3832,20
CC391,0,DD13,1444,5
CC391,0,DD13,3222,20
CC391,0,DD13,3646,20
CC391,0,DD13,2838,5
CC391,0,DD13,3512,10
CC391,0,DD13,3466,20
CC391,0,DD13,2470,40
CC391,0,DD13,2756,5
CC391,0,DD13,4890,20
CC391,0,DD13,5390,5
CC391,0,DD13,2892,5
CC391,0,DD13,2500,70
CC391,0,DD13,4850,40
CC391,0,DD13,2755,20
CC391,0,DD13,4735,5
CC391,0,DD13,2327,5
CC391,0,DD13,3752,20
CC391,0,DD13,3535,70
CC391,0,DD13,3198,10
CC391,0,DD13,3955,30
CC391,0,DD13,3008,5
CC391,0,DD13,3928,20
CC391,0,DD13,4442,5
CC391,0,DD13,2220,20
CC391,0,DD13,4014,10
CC391,0,DD13,5850,5
CC391,0,DD13,3632,10
CC391,0,DD13,4675,5
CC391,0,DD13,4632,5
CC391,0,DD13,2050,20
CC391,0,DD13,3945,50
